ts_code,bond_short_name,publish_date,end_date,issue_size,convert_price_initial,convert_price,convert_val,convert_vol,convert_ratio,acc_convert_val,acc_convert_vol,acc_convert_ratio,remain_size,total_shares
113695.SH,华辰转债,20260129,20260129,460000000.0,23.53,23.48,9979.0,425.0,0.002169,163872.99,6959.0,0.0356,459836127.01,165156959.0
113676.SH,荣23转债,20260129,20260129,576000000.0,12.06,10.51,5983721.36,569336.0,1.038841,30900827.69,2938996.0,5.3647,545083172.31,266850884.0
113682.SH,益丰转债,20260129,20260129,1797432000.0,32.79,31.84,987.04,31.0,5.5e-05,187935.2,5726.0,0.0105,1797244064.8,1212392114.0
118034.SH,晶能转债,20260128,20260128,10000000000.0,13.7,6.35,3994.15,629.0,4e-05,131988.05,10655.0,0.0013,9999868011.95,10005204638.0
118011.SH,银微转债,20260402,20260128,500000000.0,31.95,31.3,20000.0,638.0,0.004,284000.0,8899.0,0.0568,499716000.0,128903899.0
118029.SH,富淼转债,20260128,20260128,450000000.0,20.01,18.6,8769639.6,471486.0,1.948809,356371261.6,19159181.0,79.1936,93628738.4,138641869.0
118009.SH,华锐转债,20260128,20260128,400000000.0,130.91,61.89,40869989.85,660365.0,10.217497,387458117.74,6258773.0,96.8645,12541882.26,99824495.0
118000.SH,嘉元转债,20260128,20260128,1240000000.0,78.74,33.18,1327896.78,40021.0,0.107088,337033477.48,5595235.0,27.1801,902966522.52,428511022.0
113691.SH,和邦转债,20260128,20260128,4600000000.0,2.0,2.0,2000.0,1000.0,4.3e-05,574000.0,287000.0,0.0125,4599426000.0,8831537228.0
113695.SH,华辰转债,20260128,20260128,460000000.0,23.53,23.48,986.16,42.0,0.000214,153893.99,6534.0,0.0335,459846106.01,165156534.0
113672.SH,福蓉转债,20260130,20260128,640000000.0,12.25,8.17,933316.01,114044.0,0.145831,638471000.0,70653985.0,99.7611,1529000.0,1045459360.0
113696.SH,伯25转债,20260203,20260128,2802000000.0,52.42,52.42,2285.42,38.0,8.2e-05,73000.0,1387.0,0.0026,2801927000.0,606512207.0
113676.SH,荣23转债,20260128,20260128,576000000.0,12.06,10.51,3652824.07,347557.0,0.634171,24917106.33,2369660.0,4.3259,551066893.67,266281548.0
113650.SH,博22转债,20260702,20260127,800000000.0,23.95,23.15,49018.2,2246.0,0.006127,439000.0,18993.0,0.0549,799558000.0,426297791.0
118000.SH,嘉元转债,20260127,20260127,1240000000.0,78.74,33.18,4166877.12,125584.0,0.336038,335705580.7,5555214.0,27.073,904294419.3,428471001.0
113672.SH,福蓉转债,20260127,20260127,640000000.0,12.25,8.17,510706.7,62510.0,0.079798,637537683.99,70539941.0,99.6153,2462316.01,1045345316.0
118029.SH,富淼转债,20260127,20260127,450000000.0,20.01,18.6,74454888.6,4002951.0,16.545531,347601622.0,18687695.0,77.2448,102398378.0,138170383.0
113676.SH,荣23转债,20260127,20260127,576000000.0,12.06,10.51,431961.0,41100.0,0.074993,21264282.26,2022103.0,3.6917,554719717.74,265933991.0
118009.SH,华锐转债,20260127,20260127,400000000.0,130.91,61.89,17292127.89,279401.0,4.323032,346588127.89,5598408.0,86.647,53411872.11,99164130.0
113682.SH,益丰转债,20260127,20260127,1797432000.0,32.79,31.84,987.04,31.0,5.5e-05,186948.16,5695.0,0.0104,1797245051.84,1212392083.0
113686.SH,泰瑞转债,20260126,20260126,337800000.0,8.29,8.15,1996.75,245.0,0.000591,1394979.65,168453.0,0.413,336405020.35,293389653.0
118012.SH,微芯转债,20260126,20260126,500000000.0,25.36,25.26,12983.64,514.0,0.002597,417968.78,16510.0,0.0836,499582031.22,407808112.0
118018.SH,瑞科转债,20260126,20260126,430000000.0,30.98,30.91,45994.08,1488.0,0.010696,53983.2,1744.0,0.0126,429946016.8,180001744.0
113661.SH,福22转债,20260126,20260126,3030000000.0,46.37,14.74,66993.3,4545.0,0.002211,223933.52,10215.0,0.0074,3029765066.48,2608744139.0
118009.SH,华锐转债,20260128,20260126,400000000.0,130.91,61.89,19318758.75,311759.0,4.82969,329296000.0,5319007.0,82.324,70704000.0,98884729.0
118000.SH,嘉元转债,20260126,20260126,1240000000.0,78.74,33.18,2986.2,90.0,0.000241,331538703.58,5429630.0,26.737,908461296.42,428345417.0
113672.SH,福蓉转债,20260126,20260126,640000000.0,12.25,8.17,7577977.29,927537.0,1.184059,637026977.29,70477431.0,99.5355,2973022.71,1045282806.0
118029.SH,富淼转债,20260126,20260126,450000000.0,20.01,18.6,42004733.4,2258319.0,9.334385,273146733.4,14684744.0,60.6993,176853266.6,134167432.0
113676.SH,荣23转债,20260126,20260126,576000000.0,12.06,10.51,20644330.56,1964256.0,3.584085,20832321.26,1981003.0,3.6167,555151678.74,265892891.0
118029.SH,富淼转债,20260123,20260123,450000000.0,20.01,18.6,26809443.0,1440811.0,5.957654,231142000.0,12426425.0,51.3649,218858000.0,131909113.0
118034.SH,晶能转债,20260123,20260123,10000000000.0,13.7,6.35,996.95,157.0,1e-05,127993.9,10026.0,0.0013,9999872006.1,10005204009.0
118012.SH,微芯转债,20260123,20260123,500000000.0,25.36,25.26,985.14,39.0,0.000197,404985.14,15996.0,0.081,499595014.86,407807598.0
113691.SH,和邦转债,20260123,20260123,4600000000.0,2.0,2.0,5000.0,2500.0,0.000109,572000.0,286000.0,0.0124,4599428000.0,8831536228.0
118030.SH,睿创转债,20260123,20260123,1564690000.0,39.92,39.13,1995.63,51.0,0.000128,95279995.63,2399875.0,6.0894,1469410004.37,460238329.0
113661.SH,福22转债,20260123,20260123,3030000000.0,46.37,14.74,3965.06,269.0,0.000131,156940.22,5670.0,0.0052,3029832059.78,2608739594.0
118009.SH,华锐转债,20260123,20260123,400000000.0,130.91,61.89,20396097.06,329554.0,5.099024,309977241.25,5007248.0,77.4943,90022758.75,98572970.0
113696.SH,伯25转债,20260123,20260123,2802000000.0,52.42,52.42,995.98,19.0,3.6e-05,70714.58,1349.0,0.0025,2801929285.42,606512169.0
118000.SH,嘉元转债,20260123,20260123,1240000000.0,78.74,33.18,35733930.96,1076972.0,2.881769,331535717.38,5429540.0,26.7368,908464282.62,428345327.0
113672.SH,福蓉转债,20260126,20260123,640000000.0,12.25,8.17,93123907.01,11396776.0,14.55061,629449000.0,69549894.0,98.3514,10551000.0,1044355269.0
113676.SH,荣23转债,20260123,20260123,576000000.0,12.06,10.51,1996.9,190.0,0.000347,187990.7,16747.0,0.0326,575796009.3,263928635.0
118031.SH,天23转债,20260123,20260123,8864751000.0,69.21,16.0,1984.0,124.0,2.2e-05,3013557968.0,188335309.0,33.9948,5851193032.0,2342568059.0
118009.SH,华锐转债,20260122,20260122,400000000.0,130.91,61.89,55704218.28,900052.0,13.926055,289581144.19,4677694.0,72.3953,110418855.81,98243416.0
118000.SH,嘉元转债,20260122,20260122,1240000000.0,78.74,33.18,30140811.54,908403.0,2.430711,295801786.42,4352568.0,23.855,944198213.58,427268355.0
118029.SH,富淼转债,20260122,20260122,450000000.0,20.01,18.6,20750141.4,1115599.0,4.611143,204332557.0,10985614.0,45.4072,245667443.0,130468302.0
118015.SH,芯海转债,20260122,20260122,410000000.0,55.68,55.22,21977.56,398.0,0.00536,46977.56,844.0,0.0115,409953022.44,144093490.0
113691.SH,和邦转债,20260122,20260122,4600000000.0,2.0,2.0,3000.0,1500.0,6.5e-05,567000.0,283500.0,0.0123,4599433000.0,8831533728.0
113672.SH,福蓉转债,20260122,20260122,640000000.0,12.25,8.17,54370614.7,6654910.0,8.495409,536325092.99,58153118.0,83.8008,103674907.01,1032958493.0
118031.SH,天23转债,20260122,20260122,8864751000.0,69.21,16.0,992.0,62.0,1.1e-05,3013555984.0,188335185.0,33.9948,5851195016.0,2342567935.0
118029.SH,富淼转债,20260121,20260121,450000000.0,20.01,18.6,14401366.2,774267.0,3.200304,183582415.6,9870015.0,40.7961,266417584.4,129352703.0
113646.SH,永吉转债,20260121,20260121,145868000.0,8.51,8.05,998.2,124.0,0.000684,8464986.45,998656.0,5.8032,137403013.55,414664256.0
113661.SH,福22转债,20260121,20260121,3030000000.0,46.37,14.74,987.58,67.0,3.3e-05,152975.16,5401.0,0.005,3029836024.84,2608739325.0
118009.SH,华锐转债,20260121,20260121,400000000.0,130.91,61.89,70043512.38,1131742.0,17.510878,233876925.91,3777642.0,58.4692,166123074.09,97343364.0
118031.SH,天23转债,20260121,20260121,8864751000.0,69.21,16.0,992.0,62.0,1.1e-05,3013554992.0,188335123.0,33.9948,5851196008.0,2342567873.0
113696.SH,伯25转债,20260121,20260121,2802000000.0,52.42,52.42,995.98,19.0,3.6e-05,69718.6,1330.0,0.0025,2801930281.4,606512150.0
113672.SH,福蓉转债,20260121,20260121,640000000.0,12.25,8.17,38136211.95,4667835.0,5.958783,481954478.29,51498208.0,75.3054,158045521.71,1026303583.0
113646.SH,永吉转债,20260120,20260120,145868000.0,8.51,8.05,998.2,124.0,0.000684,8463988.25,998532.0,5.8025,137404011.75,414664132.0
118009.SH,华锐转债,20260120,20260120,400000000.0,130.91,61.89,38094718.47,615523.0,9.52368,163833413.53,2645900.0,40.9584,236166586.47,96211622.0
113650.SH,博22转债,20260120,20260120,800000000.0,23.95,23.15,3981.8,172.0,0.000498,389981.8,16747.0,0.0487,799607018.2,426295545.0
113657.SH,再22转债,20260122,20260120,510000000.0,6.04,4.22,2824788.82,667695.0,0.55388,509565000.0,120699643.0,99.9147,433000.0,1142340971.0
113692.SH,保隆转债,20260120,20260120,1390000000.0,40.16,39.38,984.5,25.0,7.1e-05,298969.0,7471.0,0.0215,1389701031.0,213659844.0
113658.SH,密卫转债,20260402,20260120,872388000.0,134.61,55.72,24000.0,430.0,0.002751,147000.0,1610.0,0.0169,872241000.0,158127620.0
118029.SH,富淼转债,20260120,20260120,450000000.0,20.01,18.6,30556824.0,1642840.0,6.790405,169181049.4,9095748.0,37.5958,280818950.6,128578436.0
113672.SH,福蓉转债,20260120,20260120,640000000.0,12.25,8.17,12795257.59,1566127.0,1.999259,443818266.34,46830373.0,69.3466,196181733.66,1021635748.0
113695.SH,华辰转债,20260119,20260119,460000000.0,23.53,23.53,988.26,42.0,0.000215,152907.83,6492.0,0.0332,459847092.17,165156492.0
118009.SH,华锐转债,20260119,20260119,400000000.0,130.91,61.89,16537626.9,267210.0,4.134407,125738695.06,2030377.0,31.4347,274261304.94,95596099.0
118018.SH,瑞科转债,20260119,20260119,430000000.0,30.98,30.91,989.12,32.0,0.00023,7989.12,256.0,0.0019,429992010.88,180000256.0
113651.SH,松霖转债,20260119,20260119,610000000.0,16.58,15.3,4987.8,326.0,0.000818,375789987.8,23985810.0,61.6049,234205012.2,433139668.0
113657.SH,再22转债,20260119,20260119,510000000.0,6.04,4.22,1422481.82,337081.0,0.278918,506740211.18,120031948.0,99.3608,3257788.82,1141673276.0
113661.SH,福22转债,20260119,20260119,3030000000.0,46.37,14.74,987.58,67.0,3.3e-05,151987.58,5334.0,0.005,3029837012.42,2608739258.0
118034.SH,晶能转债,20260119,20260119,10000000000.0,13.7,6.35,996.95,157.0,1e-05,126996.95,9869.0,0.0013,9999873003.05,10005203852.0
113696.SH,伯25转债,20260119,20260119,2802000000.0,52.42,52.42,1991.96,38.0,7.1e-05,68722.62,1311.0,0.0025,2801931277.38,606512131.0
113672.SH,福蓉转债,20260119,20260119,640000000.0,12.25,8.17,12639431.18,1547054.0,1.974911,431023008.75,45264246.0,67.3473,208976991.25,1020069621.0
118029.SH,富淼转债,20260119,20260119,450000000.0,20.01,18.6,23466057.6,1261616.0,5.214679,138624225.4,7452908.0,30.8054,311375774.6,126935596.0
113678.SH,中贝转债,20260119,20260119,517000000.0,32.88,20.95,984.65,47.0,0.00019,6162969.3,290886.0,1.1921,510837030.7,434260348.0
113682.SH,益丰转债,20260119,20260119,1797432000.0,32.79,31.84,1974.08,62.0,0.00011,185961.12,5664.0,0.0103,1797246038.88,1212392052.0
118006.SH,阿拉转债,20260119,20260119,387400000.0,45.23,13.32,49989.96,3753.0,0.012904,521989.96,20130.0,0.1347,386871010.04,332610729.0
118029.SH,富淼转债,20260116,20260116,450000000.0,20.01,18.6,55105215.6,2962646.0,12.245603,115158167.8,6191292.0,25.5907,334841832.2,125673980.0
113646.SH,永吉转债,20260116,20260116,145868000.0,8.51,8.05,2994.6,372.0,0.002053,8462990.05,998408.0,5.8018,137405009.95,414664008.0
118009.SH,华锐转债,20260116,20260116,400000000.0,130.91,61.89,248797.8,4020.0,0.062199,109201068.16,1763167.0,27.3003,290798931.84,95328889.0
113648.SH,巨星转债,20260402,20260116,1000000000.0,25.24,25.04,1000.0,39.0,0.0001,100263000.0,3976968.0,10.0263,899737000.0,510070411.0
113653.SH,永22转债,20260116,20260116,770000000.0,22.79,16.5,4999.5,303.0,0.000649,35999.5,1706.0,0.0047,769954000.5,191131577.0
113657.SH,再22转债,20260116,20260116,510000000.0,6.04,4.22,8452697.98,2003009.0,1.657392,505317729.36,119694867.0,99.0819,4680270.64,1141336195.0
113672.SH,福蓉转债,20260116,20260116,640000000.0,12.25,8.17,15453489.64,1891492.0,2.414608,418383577.57,43717192.0,65.3724,221616422.43,1018522567.0
113696.SH,伯25转债,20260116,20260116,2802000000.0,52.42,52.42,995.98,19.0,3.6e-05,66730.66,1273.0,0.0024,2801933269.34,606512093.0
118000.SH,嘉元转债,20260116,20260116,1240000000.0,78.74,33.18,3509979.48,105786.0,0.283063,265660974.88,3444165.0,21.4243,974339025.12,426359952.0
118009.SH,华锐转债,20260115,20260115,400000000.0,130.91,61.89,13132129.65,212185.0,3.283032,108952270.36,1759147.0,27.2381,291047729.64,95324869.0
113686.SH,泰瑞转债,20260115,20260115,337800000.0,8.29,8.15,994.3,122.0,0.000294,1392982.9,168208.0,0.4124,336407017.1,293389408.0
113692.SH,保隆转债,20260115,20260115,1390000000.0,40.16,39.38,984.5,25.0,7.1e-05,297984.5,7446.0,0.0214,1389702015.5,213659819.0
118029.SH,富淼转债,20260115,20260115,450000000.0,20.01,18.6,8634547.8,464223.0,1.918788,60052952.2,3228646.0,13.3451,389947047.8,122711334.0
113657.SH,再22转债,20260115,20260115,510000000.0,6.04,4.22,44754661.4,10605370.0,8.775424,496865031.38,117691858.0,97.4245,13132968.62,1139333186.0
113687.SH,振华转债,20260115,20260115,406210000.0,11.64,8.2,5994.2,731.0,0.001476,1797981.0,210773.0,0.4426,404412019.0,710761982.0
113691.SH,和邦转债,20260115,20260115,4600000000.0,2.0,2.0,1000.0,500.0,2.2e-05,564000.0,282000.0,0.0123,4599436000.0,8831532228.0
113672.SH,福蓉转债,20260115,20260115,640000000.0,12.25,8.17,39032379.25,4777525.0,6.098809,402930087.93,41825700.0,62.9578,237069912.07,1016631075.0
113657.SH,再22转债,20260114,20260114,510000000.0,6.04,4.22,18106369.98,4290609.0,3.550269,452110369.98,107086488.0,88.6491,57887630.02,1128727816.0
113694.SH,清源转债,20260114,20260114,500000000.0,12.86,12.86,2996.38,233.0,0.000599,36986.6,2866.0,0.0074,499963013.4,273103966.0
118009.SH,华锐转债,20260114,20260114,400000000.0,130.91,61.89,26690557.62,431258.0,6.672639,95820140.71,1546962.0,23.955,304179859.29,95112684.0
118029.SH,富淼转债,20260114,20260114,450000000.0,20.01,18.6,1403779.2,75472.0,0.311951,51418404.4,2764423.0,11.4263,398581595.6,122247111.0
113672.SH,福蓉转债,20260114,20260114,640000000.0,12.25,8.17,47733208.66,5842498.0,7.458314,363897708.68,37048175.0,56.859,276102291.32,1011853550.0
113696.SH,伯25转债,20260114,20260114,2802000000.0,52.42,52.42,2987.94,57.0,0.000107,65734.68,1254.0,0.0023,2801934265.32,606512074.0
118024.SH,冠宇转债,20260114,20260114,3089043000.0,23.68,22.89,984.27,43.0,3.2e-05,104984.27,4486.0,0.0034,3088938015.73,1132068894.0
113682.SH,益丰转债,20260114,20260114,1797432000.0,32.79,31.84,987.04,31.0,5.5e-05,183987.04,5602.0,0.0102,1797248012.96,1212391990.0
118009.SH,华锐转债,20260113,20260113,400000000.0,130.91,61.89,27409719.42,442878.0,6.85243,69129583.09,1115704.0,17.2824,330870416.91,94681426.0
118029.SH,富淼转债,20260113,20260113,450000000.0,20.01,18.6,28871794.2,1552247.0,6.415954,50014625.2,2688951.0,11.1144,399985374.8,122171639.0
113657.SH,再22转债,20260115,20260113,510000000.0,6.04,4.22,18593810.9,4403764.0,3.645845,434004000.0,102795879.0,85.0988,75994000.0,1124437207.0
113659.SH,莱克转债,20260113,20260113,1200000000.0,34.19,31.72,8945.04,282.0,0.000745,173945.04,5412.0,0.0145,1199826054.96,573396412.0
113695.SH,华辰转债,20260113,20260113,460000000.0,23.53,23.53,6964.88,296.0,0.001514,151919.57,6450.0,0.033,459848080.43,165156450.0
113672.SH,福蓉转债,20260113,20260113,640000000.0,12.25,8.17,20575393.36,2518408.0,3.214905,316164500.02,31205677.0,49.4007,323835499.98,1006011052.0
113691.SH,和邦转债,20260113,20260113,4600000000.0,2.0,2.0,1000.0,500.0,2.2e-05,563000.0,281500.0,0.0122,4599437000.0,8831531728.0
118035.SH,国力转债,20260702,20260113,480000000.0,62.79,62.54,1000.0,15.0,0.000208,20000.0,314.0,0.0042,479980000.0,95315566.0
113696.SH,伯25转债,20260113,20260113,2802000000.0,52.42,52.42,2987.94,57.0,0.000107,62746.74,1197.0,0.0022,2801937253.26,606512017.0
113686.SH,泰瑞转债,20260112,20260112,337800000.0,8.29,8.15,994.3,122.0,0.000294,1391988.6,168086.0,0.4121,336408011.4,293389286.0
118008.SH,海优转债,20260112,20260112,694000000.0,217.42,46.8,982.8,21.0,0.000142,227982.8,3912.0,0.0329,693772017.2,84023912.0
113657.SH,再22转债,20260112,20260112,510000000.0,6.04,4.22,78924634.4,18702520.0,15.475419,415410189.1,98392115.0,81.453,94587810.9,1120033443.0
118009.SH,华锐转债,20260112,20260112,400000000.0,130.91,61.89,41464010.07,669963.0,10.366003,41719863.67,672826.0,10.43,358280136.33,94238548.0
113696.SH,伯25转债,20260112,20260112,2802000000.0,52.42,52.42,4979.9,95.0,0.000178,59758.8,1140.0,0.0021,2801940241.2,606511960.0
118022.SH,锂科转债,20260112,20260112,3250000000.0,15.76,15.53,993.92,64.0,3.1e-05,206993.92,13136.0,0.0064,3249793006.08,1929219408.0
118031.SH,天23转债,20260112,20260112,8864751000.0,69.21,16.0,2000.0,125.0,2.3e-05,3013554000.0,188335061.0,33.9948,5851197000.0,2342567811.0
113672.SH,福蓉转债,20260112,20260112,640000000.0,12.25,8.17,24168159.03,2958159.0,3.776275,295589106.66,28687269.0,46.1858,344410893.34,1003492644.0
113691.SH,和邦转债,20260112,20260112,4600000000.0,2.0,2.0,1000.0,500.0,2.2e-05,562000.0,281000.0,0.0122,4599438000.0,8831531228.0
118027.SH,宏图转债,20260112,20260112,1008800000.0,63.2,40.94,5977.24,146.0,0.000593,62965.86,1197.0,0.0062,1008737034.14,261277990.0
113676.SH,荣23转债,20260112,20260112,576000000.0,12.06,10.51,3993.8,380.0,0.000693,185993.8,16557.0,0.0323,575798006.2,263928445.0
113695.SH,华辰转债,20260112,20260112,460000000.0,23.53,23.53,988.26,42.0,0.000215,144954.69,6154.0,0.0315,459855045.31,165156154.0
118029.SH,富淼转债,20260112,20260112,450000000.0,20.01,18.6,17104076.4,919574.0,3.800906,21142831.0,1136704.0,4.6984,428857169.0,120619392.0
113686.SH,泰瑞转债,20260109,20260109,337800000.0,8.29,8.15,994.3,122.0,0.000294,1390994.3,167964.0,0.4118,336409005.7,293389164.0
118021.SH,新致转债,20260109,20260109,484810000.0,10.68,10.53,989.82,94.0,0.000204,285678989.82,26785473.0,58.926,199131010.18,262897646.0
113654.SH,永02转债,20260109,20260109,610547000.0,14.07,9.69,998.07,103.0,0.000163,95540998.07,9856350.0,15.6484,515006001.93,497519911.0
113657.SH,再22转债,20260109,20260109,510000000.0,6.04,4.22,15469929.2,3665860.0,3.033319,336485554.7,79689595.0,65.9776,173512445.3,1101330923.0
118009.SH,华锐转债,20260109,20260109,400000000.0,130.91,61.89,3960.96,64.0,0.00099,255853.6,2863.0,0.064,399744146.4,93568585.0
118029.SH,富淼转债,20260109,20260109,450000000.0,20.01,18.6,4031754.6,216761.0,0.895945,4038754.6,217130.0,0.8975,445961245.4,119699818.0
113696.SH,伯25转债,20260109,20260109,2802000000.0,52.42,52.42,1991.96,38.0,7.1e-05,54778.9,1045.0,0.002,2801945221.1,606511865.0
113691.SH,和邦转债,20260109,20260109,4600000000.0,2.0,2.0,1000.0,500.0,2.2e-05,561000.0,280500.0,0.0122,4599439000.0,8831530728.0
113672.SH,福蓉转债,20260109,20260109,640000000.0,12.25,8.17,2990.22,366.0,0.000467,271420947.63,25729110.0,42.4095,368579052.37,1000534485.0
113673.SH,岱美转债,20260109,20260109,907939000.0,15.72,7.37,994.95,135.0,0.00011,40994.95,4167.0,0.0045,907898005.05,2148585417.0
118027.SH,宏图转债,20260109,20260109,1008800000.0,63.2,40.94,2988.62,73.0,0.000296,56988.62,1051.0,0.0056,1008743011.38,261277844.0
118009.SH,华锐转债,20260108,20260108,400000000.0,130.91,61.89,10892.64,176.0,0.002723,251892.64,2799.0,0.063,399748107.36,93568521.0
113696.SH,伯25转债,20260108,20260108,2802000000.0,52.42,52.42,11951.76,228.0,0.000427,52786.94,1007.0,0.0019,2801947213.06,606511827.0
113657.SH,再22转债,20260108,20260108,510000000.0,6.04,4.22,6031371.7,1429235.0,1.182622,321015625.5,76023735.0,62.9442,188982374.5,1097665063.0
113671.SH,武进转债,20260108,20260108,310000000.0,8.55,7.93,2997.54,378.0,0.000967,602996.72,75620.0,0.1945,309397003.28,561138007.0
113672.SH,福蓉转债,20260108,20260108,640000000.0,12.25,8.17,105981.24,12972.0,0.01656,271417957.41,25728744.0,42.4091,368582042.59,1000534119.0
113646.SH,永吉转债,20260107,20260107,145868000.0,8.51,8.05,6995.45,869.0,0.004796,8459995.45,998036.0,5.7998,137408004.55,414663636.0
118020.SH,芳源转债,20260402,20260107,642000000.0,18.62,18.63,10000.0,536.0,0.001558,326000.0,17492.0,0.0508,641674000.0,510173053.0
113695.SH,华辰转债,20260107,20260107,460000000.0,23.53,23.53,2988.31,127.0,0.00065,143966.43,6112.0,0.0313,459856033.57,165156112.0
113657.SH,再22转债,20260107,20260107,510000000.0,6.04,4.22,2203835.92,522236.0,0.432125,314984253.8,74594500.0,61.7616,195013746.2,1096235828.0
113688.SH,国检转债,20260107,20260107,800000000.0,6.63,6.52,997.56,153.0,0.000125,211997.56,32287.0,0.0265,799788002.44,803960836.0
113691.SH,和邦转债,20260107,20260107,4600000000.0,2.0,2.0,1000.0,500.0,2.2e-05,560000.0,280000.0,0.0122,4599440000.0,8831530228.0
113677.SH,华懋转债,20260107,20260107,1050000000.0,34.18,33.74,978.46,29.0,9.3e-05,976978.46,28906.0,0.093,1049022021.54,329494342.0
113696.SH,伯25转债,20260107,20260107,2802000000.0,52.42,52.42,40835.18,779.0,0.001457,40835.18,779.0,0.0015,2801959164.82,606511599.0
113678.SH,中贝转债,20260107,20260107,517000000.0,32.88,20.95,984.65,47.0,0.00019,6161984.65,290839.0,1.1919,510838015.35,434260301.0
113649.SH,丰山转债,20260106,20260106,500000000.0,13.8,13.73,42988.63,3131.0,0.008598,42244988.63,3076171.0,8.449,457755011.37,165340651.0
113695.SH,华辰转债,20260106,20260106,460000000.0,23.53,23.53,65978.12,2804.0,0.014343,140978.12,5985.0,0.0306,459859021.88,165155985.0
113657.SH,再22转债,20260106,20260106,510000000.0,6.04,4.22,19806523.58,4693489.0,3.883632,312780417.88,74072264.0,61.3295,197217582.12,1095713592.0
118010.SH,洁特转债,20260106,20260106,440000000.0,48.23,47.95,959.0,20.0,0.000218,57959.0,1205.0,0.0132,439942041.0,140364365.0
113694.SH,清源转债,20260106,20260106,500000000.0,12.86,12.86,990.22,77.0,0.000198,33990.22,2633.0,0.0068,499966009.78,273103733.0
113672.SH,福蓉转债,20260106,20260106,640000000.0,12.25,8.17,3986.96,488.0,0.000623,271311976.17,25715772.0,42.3925,368688023.83,1000521147.0
113691.SH,和邦转债,20260106,20260106,4600000000.0,2.0,2.0,1000.0,500.0,2.2e-05,559000.0,279500.0,0.0122,4599441000.0,8831529728.0
113657.SH,再22转债,20260105,20260105,510000000.0,6.04,4.22,12748894.3,3021065.0,2.499783,292973894.3,69378775.0,57.4459,217024105.7,1091020103.0
118000.SH,嘉元转债,20260105,20260105,1240000000.0,78.74,33.18,995.4,30.0,8e-05,262150995.4,3338379.0,21.1412,977849004.6,426254166.0
113687.SH,振华转债,20260105,20260105,406210000.0,11.64,8.2,7986.8,974.0,0.001966,1791986.8,210042.0,0.4411,404418013.2,710761251.0
113667.SH,春23转债,20260105,20260105,570000000.0,10.3,10.15,994.7,98.0,0.000175,107994.7,10587.0,0.0189,569892005.3,455944899.0
113671.SH,武进转债,20260105,20260105,310000000.0,8.55,7.93,999.18,126.0,0.000322,599999.18,75242.0,0.1935,309400000.82,561137629.0
113672.SH,福蓉转债,20260105,20260105,640000000.0,12.25,8.17,80989.21,9913.0,0.012655,271307989.21,25715284.0,42.3919,368692010.79,1000520659.0
118004.SH,博瑞转债,20260105,20260105,465000000.0,35.56,34.74,19975.5,575.0,0.004296,22247975.5,639460.0,4.7845,442746024.5,423104426.0
113657.SH,再22转债,20260106,20251231,510000000.0,6.04,4.22,1008244.04,236942.0,0.197695,280225000.0,66357710.0,54.9461,229773000.0,1087999038.0
113672.SH,福蓉转债,20260106,20251231,640000000.0,12.25,8.17,28579.11,3179.0,0.004465,271227000.0,25705371.0,42.3792,368773000.0,1000510746.0
118004.SH,博瑞转债,20260106,20251230,465000000.0,35.56,34.74,30074.16,862.0,0.006468,22228000.0,638885.0,4.7802,442766000.0,423103851.0
118022.SH,锂科转债,20260105,20251230,3250000000.0,15.76,15.53,1006.08,64.0,3.1e-05,206000.0,13072.0,0.0063,3249794000.0,1929219344.0
113651.SH,松霖转债,20260106,20251230,610000000.0,16.58,15.3,2226111.7,145485.0,0.364936,375785000.0,23985484.0,61.6041,234210000.0,433139342.0
113657.SH,再22转债,20251230,20251230,510000000.0,6.04,4.22,2356785.6,558480.0,0.462115,279216755.96,66120768.0,54.7484,230781244.04,1087762096.0
113672.SH,福蓉转债,20251230,20251230,640000000.0,12.25,8.17,21985.47,2691.0,0.003435,271198420.89,25702192.0,42.3748,368801579.11,1000507567.0
113695.SH,华辰转债,20260106,20251230,460000000.0,23.53,23.53,2127.59,84.0,0.000463,75000.0,3181.0,0.0163,459925000.0,165153181.0
113678.SH,中贝转债,20260106,20251230,517000000.0,32.88,20.95,10046.95,477.0,0.001943,6161000.0,290792.0,1.1917,510839000.0,434260254.0
118011.SH,银微转债,20260106,20251230,500000000.0,31.95,31.3,2029.7,63.0,0.000406,264000.0,8261.0,0.0528,499736000.0,128903261.0
113695.SH,华辰转债,20251229,20251229,460000000.0,23.53,23.53,2988.31,127.0,0.00065,72872.41,3097.0,0.0158,459927127.59,164438097.0
113651.SH,松霖转债,20251229,20251229,610000000.0,16.58,15.3,466971.3,30521.0,0.076553,373558888.3,23839999.0,61.2392,236436111.7,432993857.0
113657.SH,再22转债,20251229,20251229,510000000.0,6.04,4.22,18008571.48,4267434.0,3.531092,276859970.36,65562288.0,54.2863,233138029.64,1087203616.0
113692.SH,保隆转债,20260106,20251229,1390000000.0,40.16,39.38,1075.3,25.0,7.7e-05,297000.0,7421.0,0.0214,1389703000.0,213659794.0
113672.SH,福蓉转债,20251229,20251229,640000000.0,12.25,8.17,43970.94,5382.0,0.00687,271176435.42,25699501.0,42.3713,368823564.58,1000504876.0
113657.SH,再22转债,20251226,20251226,510000000.0,6.04,4.22,941861.8,223190.0,0.184679,258851398.88,61294854.0,50.7552,251146601.12,1082936182.0
