date,rebalance_date,benchmark_return,long_return_ew,long_return_ew_gross,ew_turnover,liquidity_return,liquidity_return_gross,liquidity_turnover,volatility_return,volatility_return_gross,volatility_turnover,price_volume_return,price_volume_return_gross,price_volume_turnover,valuation_return,valuation_return_gross,valuation_turnover,momentum_return,momentum_return_gross,momentum_turnover,zl_deviation_return,zl_deviation_return_gross,zl_deviation_turnover,benchmark_nav,long_nav,long_nav_gross,liquidity_nav,liquidity_nav_gross,volatility_nav,volatility_nav_gross,price_volume_nav,price_volume_nav_gross,valuation_nav,valuation_nav_gross,momentum_nav,momentum_nav_gross,zl_deviation_nav,zl_deviation_nav_gross
2022-05-27,2022-04-29,0.020357016231745514,0.05115705358038078,0.05140705358038078,0.4166666666666667,0.048332934643457656,0.04849293464345766,0.26666666666666666,0.07990188889106857,0.08001188889106857,0.18333333333333332,0.049946292117313336,0.05031629211731334,0.6166666666666667,0.053745913800438784,0.05394591380043878,0.3333333333333333,0.04305959887881674,0.04340959887881674,0.5833333333333334,0.031932820885417344,0.032072820885417345,0.23333333333333334,1.363647363749044,2.311680380310291,2.3351464923229495,1.8062330551968517,1.8192577084991073,2.1796779517291,2.1936662763080648,1.8083802666025157,1.8398769333516927,2.0319091085663925,2.0461057667090237,1.9110607396140267,1.9357723098741644,1.7380797454450119,1.7499749249903123
2022-06-24,2022-05-27,0.03003915708617989,0.11980889864469907,0.1200411567092152,0.3870967741935484,0.07115053038917651,0.07127633684078942,0.20967741935483872,0.13421762289154923,0.13430471966574278,0.14516129032258066,0.07443418394487898,0.07485031297713704,0.6935483870967742,0.0943462656517446,0.09445271726464782,0.1774193548387097,0.10133067184483648,0.10160163958677196,0.45161290322580644,0.028960555511930247,0.029057329705478634,0.16129032258064516,1.4046101811188567,2.5886402606938264,2.6154601783468627,1.9347474950805703,1.9489277337302924,2.4722291450793006,2.4882860105878133,1.9429855760090966,1.9775922976524818,2.223612145103397,2.239366016185557,2.1047098082954063,2.1324499504240526,1.7884155003971338,1.8008245233620759
2022-07-29,2022-06-24,0.020537202187764964,0.061949961539855124,0.062162864765661574,0.3548387096774194,0.03210015844496634,0.03224531973528892,0.24193548387096775,0.042857216747794455,0.04295399094134284,0.16129032258064516,0.04043747528791725,0.040863281739530154,0.7096774193548387,0.04019351231450824,0.040319318766121146,0.20967741935483872,0.08169228797404621,0.0819922879740462,0.5,0.026164343052929532,0.026270794665832757,0.1774193548387097,1.433456944403488,2.7490064252843296,2.778044675713412,1.9968531962236582,2.011771531645398,2.578182005400179,2.5951678253460724,2.021555007223744,2.05840320887738,2.3129869272403005,2.329655728426161,2.2766483680564744,2.3072944008494622,1.835208217070701,1.848133614644517
2022-08-26,2022-07-29,-0.008966844452452067,-0.0447050735687868,-0.04449851619173762,0.3442622950819672,-0.024174895008789405,-0.0240765343530517,0.16393442622950818,-0.057625867256535984,-0.05754717873194582,0.13114754098360656,-0.038325532236133615,-0.037951761744330334,0.6229508196721312,-0.035926945105928025,-0.035779404122321466,0.2459016393442623,-0.04921231854157814,-0.04895658083666011,0.4262295081967213,-0.008987267011933892,-0.008839726028327334,0.2459016393442623,1.4206033589537346,2.6261118908009258,2.654425809729808,1.9485794798569855,1.963335045253246,2.4296120313937988,2.445823238661487,1.944077835627273,1.9802831807203007,2.2298883728746093,2.24630203465292,2.164609223360515,2.1943371560003024,1.8187147108013915,1.8317966198273172
2022-09-30,2022-08-26,-0.03933768899755785,-0.07047288362397046,-0.07021159330138982,0.43548387096774194,-0.05383448338836851,-0.05368932209804593,0.24193548387096775,-0.09266016315322513,-0.09252467928225738,0.22580645161290322,-0.0567809618755424,-0.05637451026263918,0.6774193548387096,-0.06479507837912894,-0.06464023966945152,0.25806451612903225,-0.06672004001765597,-0.06639100775959145,0.5483870967741935,-0.034218514520138216,-0.034083030649170475,0.22580645161290322,1.3647201058303264,2.441042213136987,2.4680543443283463,1.843678710217709,1.857924917622263,2.2044837841658107,2.2195242279232406,1.8336912261594338,1.8686456862258525,2.0854025809774908,2.101100532762979,2.0201864093553143,2.0486529008491265,1.756480995061845,1.7693634394906959
2022-10-28,2022-09-30,-0.0077447933624856065,0.006643022899048796,0.006890641946667843,0.4126984126984127,0.006110234867975526,0.00622452058226124,0.19047619047619047,-0.01031803745078659,-0.010213275546024686,0.1746031746031746,0.00873469645532427,0.00912517264580046,0.6507936507936508,-0.00026370572728841215,-0.00018751525109793598,0.12698412698412698,0.0025423431373803175,0.00289472408976127,0.5873015873015873,0.003412201364218563,0.0035455346975518964,0.2222222222222222,1.354150630613041,2.457258112456401,2.485060823120031,1.8549440201582255,1.8694896095122988,2.181737837921136,2.1968556154023826,1.849707962412728,1.8856974007264935,2.084852648373185,2.100706544368996,2.025322416409368,2.0545831857527737,1.762474461909419,1.7756367789579899
2022-11-25,2022-10-28,0.002824094433833328,0.011234476882998357,0.01145601534453682,0.36923076923076925,0.019854436166765084,0.019928282320611237,0.12307692307692308,0.0034856937793538456,0.0035595399331999995,0.12307692307692308,0.018371810953294675,0.018731810953294674,0.6,0.0008918595826638055,0.0010395518903561132,0.24615384615384617,-0.0024318102630559914,-0.0021087333399790686,0.5384615384615384,0.003383291304111217,0.0034848297656496787,0.16923076923076924,1.3579748798715272,2.4848641219163525,2.5135297180418017,1.8917728877993798,1.9067453262461092,2.1893427079309586,2.2046754106928823,1.8836904474169784,1.921019927952021,2.086712044186079,2.102890337828278,2.0203972165711463,2.0502506176892163,1.7684374264301153,1.7818245708582852
2022-12-30,2022-11-25,-0.01995833817956912,-0.04555562619143603,-0.04531017164598148,0.4090909090909091,-0.033539200570227454,-0.03340283693386382,0.22727272727272727,-0.05265200832585556,-0.05254291741676465,0.18181818181818182,-0.03858369552473354,-0.038165513706551725,0.696969696969697,-0.03909273644249503,-0.038956372806131394,0.22727272727272727,-0.04133029939266527,-0.040975753938119815,0.5909090909090909,-0.020968919734606246,-0.020850737916424427,0.19696969696969696,1.3308719579796915,2.3716645808418204,2.399641255080052,1.828324337482158,1.8430546230391034,2.0740694174448264,2.0888353326580744,1.8110107087309928,1.8477032155612092,2.005136760211333,2.020969357857428,1.9368935947181531,1.966240052867305,1.7313552039796285,1.7446722137182735
2023-01-20,2022-12-30,0.044494932233683095,0.07064308516803418,0.0708848762128103,0.40298507462686567,0.05355062974418588,0.05373868944567842,0.31343283582089554,0.09466370658174161,0.09478907971606997,0.208955223880597,0.059863328943421966,0.06028422446581003,0.7014925373134329,0.06218009362394428,0.062314421982153236,0.22388059701492538,0.07134153154913862,0.07176242707152668,0.7014925373134329,0.0430864788807409,0.04318498634342747,0.16417910447761194,1.3900890155617072,2.539206283816239,2.5697395284015543,1.9262322571309491,1.9420979630580235,2.2704085162079877,2.2868341115191444,1.9194238385078162,1.9590905709543,2.129816351690086,2.146904895235957,2.0750745502130625,2.10734221126631,1.8059532034109573,1.8200158594414546
2023-02-24,2023-01-20,-0.011161840345549453,-0.009396914172607162,-0.00916750240790128,0.38235294117647056,-0.0013050812476770681,-0.0012168459535594211,0.14705882352941177,0.006714856481433136,0.006785444716727254,0.11764705882352941,-0.008697832293796469,-0.008291949940855293,0.6764705882352942,-0.012600657861575899,-0.012468304920399428,0.22058823529411764,-0.012638081054893262,-0.012311610466657968,0.5441176470588235,0.011978225219096047,0.012092931101448988,0.19117647058823528,1.3745730639039053,2.5153455803006732,2.546181435087254,1.923718367533497,1.9397347290102605,2.285653983548548,2.302351297959184,1.90272901185976,1.9428458900103456,2.1029792645344494,2.120136630367057,2.0488495898525234,2.0813974348412536,1.8275853176165617,1.8420251858332246
2023-03-31,2023-02-24,0.0023779952099818886,-0.008392337675409511,-0.0081236809589916,0.44776119402985076,0.010837018192899683,0.010971346551108638,0.22388059701492538,-0.007559312527956561,-0.007433939393628203,0.208955223880597,-0.004730352032558072,-0.00425572516688643,0.7910447761194029,-0.005255913669815539,-0.005202182326531957,0.08955223880597014,0.0004890527385380875,0.000874127365403759,0.6417910447761194,0.009946245859070597,0.010017887650115373,0.11940298507462686,1.377841792065639,2.4942359508204412,2.525497069444898,1.9445657384804726,1.9610162309394525,2.2683760107561355,2.285235757947314,1.8937284338111018,1.9345776718608467,2.091926187070644,2.1091072930587282,2.0498515853552934,2.0832168412973298,1.8457629305140038,1.8604783871935846
2023-04-28,2023-03-31,0.005579360817443649,-0.014812040257377583,-0.014575676621013946,0.3939393939393939,-0.01715724774586467,-0.017011793200410123,0.24242424242424243,-0.03320266755751427,-0.03304812210296881,0.25757575757575757,0.002578939358642552,0.0030425757222789156,0.7727272727272727,-0.017477129206379987,-0.017404401933652714,0.12121212121212122,-0.004321212109644211,-0.003939393927826029,0.6363636363636364,-0.005204716374501848,-0.00507744364722912,0.21212121212121213,1.3855292685729264,2.4572912275054906,2.4886862408533506,1.9112023423472428,1.927655828356063,2.193059876175559,2.2097130075846008,1.898612244603638,1.9404637709181134,2.0553653228090005,2.072399542009136,2.0409937418616826,2.0750102295223782,1.836156257966109,1.8510319130257213
2023-05-26,2023-04-28,-0.011117112647700109,-0.023785315879861085,-0.02352943352691991,0.4264705882352941,-0.020210675233933308,-0.0200871458221686,0.20588235294117646,-0.031643050039537074,-0.03151952062777237,0.20588235294117646,-0.020381919532111645,-0.019949566590935174,0.7205882352941176,-0.017004096762998414,-0.016792332057116062,0.35294117647058826,-0.018847583910652468,-0.018521113322417175,0.5441176470588235,-0.016065311631401874,-0.015959429278460696,0.17647058823529413,1.3701261836175156,2.398843779450461,2.4301288633798315,1.8725756524997301,1.8889347246369215,2.1236647727740348,2.140063912860581,1.8599148826114447,1.9017523597028854,2.0204156919766447,2.0375991207447033,2.002525941050828,2.0365787299162195,1.8066578354779348,1.8214905001176134
2023-06-30,2023-05-26,0.0041282437128267605,0.02436156770075654,0.02459299627218511,0.38571428571428573,0.02366271003726031,0.023799852894403166,0.22857142857142856,0.030171547484898035,0.030291547484898033,0.2,0.017820287409266777,0.01822314455212392,0.6714285714285714,0.012364667013507625,0.012493238442079054,0.21428571428571427,0.017000761361597616,0.01728361850445476,0.4714285714285714,0.0012218301169052636,0.001333258688333835,0.18571428571428572,1.375782398420814,2.4572833745870817,2.4898930134578614,1.916885867187665,1.9338910932104103,2.1877390253077915,2.204889760497714,1.8930591003763533,1.9364082678560939,2.0453974592368014,2.0630553324095375,2.036570406695042,2.071778179738378,1.8088652644322647,1.8239190181526128
2023-07-28,2023-06-30,0.01698042785504611,0.0015307895581126599,0.0017725806028887792,0.40298507462686567,0.00876642643428918,0.008909710016378733,0.23880597014925373,-0.013333268514503572,-0.013225805827936409,0.1791044776119403,0.0012431428834620663,0.00168194885361132,0.7313432835820896,0.0035762611401066943,0.0036837238266738586,0.1791044776119403,-0.009057206740405124,-0.008716908232942439,0.5671641791044776,0.01906449681804216,0.01921673562401231,0.2537313432835821,1.3991437721814408,2.4610449583182237,2.494306549516785,1.9336901061252945,1.9511215020541726,2.1585693134437043,2.1757283166533656,1.8954124433249593,1.939665207522338,2.0527123346863427,2.070655058493281,2.018124767480214,2.053718679466586,1.8433503705103007,1.8589687877240597
2023-08-25,2023-07-28,-0.022787977742302,-0.04156293316505546,-0.0412992968014191,0.4393939393939394,-0.03816009359883434,-0.038023729962470706,0.22727272727272727,-0.0591673847276716,-0.059021930182217054,0.24242424242424243,-0.03566778942877813,-0.03527688033786904,0.6515151515151515,-0.03707246529017584,-0.036927010744721295,0.24242424242424243,-0.04432096165527138,-0.04386641620072592,0.7575757575757576,-0.016662521306349563,-0.016562521306349564,0.16666666666666666,1.3672601150426897,2.3587567111994465,2.391293443014568,1.8599003106844134,1.8769325849360945,2.0308524124138345,2.047312631852378,1.8278072714157587,1.8712398701010446,1.9766132279079676,1.994191956899688,1.92867953704517,1.9636294011138995,1.8126355056866055,1.828179577569541
2023-09-28,2023-08-25,0.0009997667293597044,0.0029722619945088107,0.0032457914062735166,0.45588235294117646,0.0073873965361903205,0.00755504359501385,0.27941176470588236,0.0020307848980372738,0.0021631378392137444,0.22058823529411764,0.009817382409913106,0.010205617704030754,0.6470588235294118,0.0048817752133755755,0.004996481095728517,0.19117647058823528,0.0043946214070723875,0.004782856701190034,0.6470588235294118,0.0010230908008042143,0.0011377966831571556,0.19117647058823528,1.36862705621609,2.365767554126437,2.399055082721783,1.8736401317972229,1.8911128924401885,2.034976636823107,2.0517412512750384,1.845751554370867,1.8903370288478363,1.986262609370399,2.004155899313591,1.9371553534260513,1.9730211591536708,1.8144899963976846,1.8302596742291153
2023-10-27,2023-09-28,-0.019947627201165736,-0.021550111937888524,-0.02126677860455519,0.4722222222222222,-0.024959547114075685,-0.02481788044740902,0.2361111111111111,-0.041091532153064964,-0.04099153215306496,0.16666666666666666,-0.03209888650897044,-0.03167388650897044,0.7083333333333334,-0.01882692815175181,-0.018676928151751808,0.25,-0.019900604959286063,-0.019525604959286062,0.625,-0.02194851473446859,-0.02184851473446859,0.16666666666666666,1.3413261939212626,2.3147849985159876,2.348034909417406,1.8268749226528072,1.8441794787630539,1.9513563289203544,1.9676372338036279,1.7865049847033607,1.8304627083324057,1.9488673859332715,1.9667244235772017,1.8986047899927534,1.9344967274237237,1.7746646359762042,1.7902712187688168
2023-11-24,2023-10-27,-0.01180085237222374,0.003798167166307067,0.003973167166307067,0.2916666666666667,0.00199278757303821,0.0020594542397048767,0.1111111111111111,-0.002069728327872236,-0.0019780616612055696,0.1527777777777778,0.0037091027290525273,0.004125769395719194,0.6944444444444444,-0.012110813811677916,-0.011935813811677916,0.2916666666666667,0.0005903207233019365,0.0008236540566352699,0.3888888888888889,-0.0075523147620998685,-0.0074939814287665356,0.09722222222222222,1.325497401523801,2.323576938894411,2.357364044624846,1.8305154962961647,1.847977482009369,1.9473175514486152,1.9637451260282803,1.79313131521759,1.838014775354449,1.9252650158785822,1.9432499670385046,1.8997255757456466,1.936090083500814,1.7612618100481445,1.776854959502908
2023-12-29,2023-11-24,-0.0007116327535175742,0.0009196386507661203,0.0011731597775266837,0.4225352112676056,-0.0022466583327614277,-0.0020776442482543854,0.28169014084507044,-0.005284012019058013,-0.005140350047227027,0.23943661971830985,-0.004110703571173982,-0.0037473232894838413,0.6056338028169014,0.0010257599041978431,0.0011525204675781248,0.2112676056338028,-0.0011533536157873623,-0.0009082831932521511,0.4084507042253521,-0.002059788926394328,-0.002000633996816863,0.09859154929577464,1.3245541341581741,2.325713790055447,2.3601296093029873,1.826402953403162,1.8441380422229687,1.937027902101838,1.953650788676959,1.7857602839165414,1.831127139780348,1.9272398755368254,1.945489602399137,1.8975345203838565,1.9343315654173479,1.757633982475326,1.773300123063514
2024-01-26,2023-12-29,-0.020892582336175875,-0.05375840192454511,-0.05352361931584946,0.391304347826087,-0.034881086626846795,-0.03472456488771636,0.2608695652173913,-0.07213430199850787,-0.07201256286807309,0.2028985507246377,-0.03932322813261987,-0.03888844552392422,0.7246376811594203,-0.044204721023289394,-0.044091677545028525,0.18840579710144928,-0.05645929316016345,-0.05608538011668519,0.6231884057971014,-0.01854122396401295,-0.01848905005096947,0.08695652173913043,1.2968807778515523,2.2006871333681897,2.2338069305585897,1.7626960337699775,1.7801011511138911,1.7973017464320877,1.8129633884350989,1.7155384248819192,1.7599174517576206,1.842046774493761,1.8597097021829485,1.7904010626159743,1.8258438442992133,1.725045297159491,1.7405134883328024
2024-02-23,2024-01-26,0.012156407177177836,0.0035568379665416525,0.0038139808236845097,0.42857142857142855,-0.002172322893408184,-0.0020351800362653273,0.22857142857142856,0.005799106952026905,0.0058933926663126196,0.15714285714285714,0.003885267753655563,0.00426241061079842,0.6285714285714286,-0.0034209881621429126,-0.0032838453050000557,0.22857142857142856,-0.0029327412915304348,-0.0025384555772447206,0.6571428571428571,0.004758368347899818,0.004852654062185532,0.15714285714285714,1.3126461886473708,2.2085146209166333,2.242326627355554,1.7588668888216992,1.7764783247886111,1.8077244914847121,1.8236478935727958,1.72220375100427,1.7674189425781217,1.8357451542841043,1.853602703208772,1.7851502794912404,1.821209020809474,1.733253698100188,1.7489595981822494
2024-03-29,2024-02-23,0.0008631977461321784,0.001164322941056251,0.0013957515124848224,0.38571428571428573,0.0009325415525884676,0.0010096844097313247,0.12857142857142856,0.00892274498132137,0.009077030695607084,0.2571428571428571,-0.00029729664443310384,0.00013127478413832474,0.7142857142857143,-0.01109536082146402,-0.011018217964321163,0.12857142857142856,0.0011769230599100015,0.0015197802027671443,0.5714285714285714,-0.005954125338862126,-0.005825553910290698,0.21428571428571427,1.3137792618788802,2.2110860451554246,2.2454563581371705,1.7605071052809975,1.7782720072573759,1.823854356118719,1.8402012014807354,1.7216917456080663,1.7676509601182908,1.8153768994210682,1.8331793046055629,1.7872512640205782,1.8239768582244011,1.7229336883376534,1.7387709397561184
2024-04-30,2024-03-29,0.018655615156474775,0.02521291265737475,0.025486442069139456,0.45588235294117646,0.031520179033283184,0.031634884915636124,0.19117647058823528,0.016649646928979616,0.016817293987803145,0.27941176470588236,0.025700349150038077,0.026141525620626313,0.7352941176470589,0.014542457483510516,0.014648339836451692,0.17647058823529413,0.04050375891644438,0.040883170681150265,0.6323529411764706,0.010943793921969836,0.011040852745499248,0.16176470588235295,1.33828862218905,2.2668339644898685,2.302685051527614,1.8159986044288214,1.8345274375556602,1.8542208871979773,1.8711484060827455,1.765939824598932,1.8138600529805478,1.841776940797446,1.8600323380405752,1.859641658341578,1.8985468154376577,1.74178911956404,1.757968453660119
2024-05-31,2024-04-30,0.01623340114029148,0.013473423979700277,0.013800696706973004,0.5454545454545454,0.015920611867066097,0.016056975503429733,0.22727272727272727,0.009851974144426331,0.01006106505351724,0.3484848484848485,0.01623506743359922,0.016735067433599222,0.8333333333333334,0.013790236065397993,0.014062963338125267,0.45454545454545453,0.01019554744796923,0.010531911084332867,0.5606060606060606,0.021989533983476327,0.022080443074385416,0.15151515151515152,1.3600135982345327,2.2973759795850253,2.3344637095354273,1.8449104133610663,1.863984399680861,1.8724886234367069,1.8899741519211293,1.794609976734974,1.8442151232822892,1.8671754795908495,1.8861899046181674,1.8786017231054195,1.9185421416872905,1.7800902506007428,1.7967851760277267
2024-06-28,2024-05-31,-0.026752988926523502,-0.03977373530320248,-0.03950100803047521,0.45454545454545453,-0.03978752343642285,-0.03960570525460467,0.30303030303030304,-0.04914086053964207,-0.0489772241760057,0.2727272727272727,-0.04477447683898219,-0.04435629502080037,0.696969696969697,-0.0518509407104572,-0.051760031619548105,0.15151515151515152,-0.033554282034302704,-0.03319973657975725,0.5909090909090909,-0.05924287464582901,-0.059170147373101736,0.12121212121212122,1.323629169501043,2.206000755481075,2.2422500397982152,1.7715059970513622,1.7901599829479193,1.7804729211303374,1.7974084641956318,1.7142572538966474,1.7624125731921583,1.770360674502565,1.7885606555146585,1.8155665910582133,1.8548470479661092,1.6746325870261407,1.6904691323643615
2024-07-26,2024-06-28,-0.033789450152910946,-0.05704380698671595,-0.05678666412957309,0.42857142857142855,-0.04883415816624198,-0.04864368197576579,0.31746031746031744,-0.06465084348134233,-0.06444131967181851,0.3492063492063492,-0.05178323973285128,-0.05139276354237509,0.6507936507936508,-0.0415765742709875,-0.04136705046146369,0.3492063492063492,-0.04736895320226363,-0.04702609605940648,0.5714285714285714,-0.04707765363244927,-0.046972891727687364,0.1746031746031746,1.2789044676572485,2.080162074172863,2.114920139893672,1.68499599299891,1.7030800100516585,1.6653638449835717,1.6815810907735687,1.625487459554338,1.671837320553985,1.6967551424326737,1.714573176624595,1.7295651021707834,1.7676208325129485,1.5957948141325116,1.6110629088408126
2024-08-30,2024-07-26,-0.015993870549005643,-0.011449567292584686,-0.01126569632484275,0.3064516129032258,-0.012751804767344208,-0.012587288638311949,0.27419354838709675,-0.0037826948244311606,-0.00363753353410858,0.24193548387096775,-0.007327648462702013,-0.00690184201108911,0.7096774193548387,-0.01171423739008534,-0.011598108357827276,0.1935483870967742,-0.01958127338300692,-0.01929095080236176,0.4838709677419355,-0.012517646267958298,-0.01243054949376475,0.14516129032258066,1.2584498351569935,2.056345118525138,2.091094091846336,1.6635092530624307,1.681642850390999,1.6590642817863575,1.6754642831655568,1.6135764588701933,1.6602985634992788,1.6768789499013692,1.6946873711346788,1.695698015071469,1.7335217459957115,1.5758192191329585,1.5910365116148983
2024-09-27,2024-08-30,0.03215780402913178,0.03813218521527286,0.038379804262891906,0.4126984126984127,0.03853342103699557,0.03873342103699557,0.3333333333333333,0.04242940798841169,0.04259131275031645,0.2698412698412698,0.03405278755765342,0.03442421612908199,0.6190476190476191,0.038639070179565874,0.03880097494147063,0.2698412698412698,0.03148859531005913,0.031840976262440084,0.5873015873015873,0.04702839757642569,0.047123635671663784,0.15873015873015872,1.2989188183364653,2.134758051451261,2.171349873786688,1.7276099555096234,1.746778630949047,1.7294573970772722,1.7468245064518457,1.6685232352321309,1.7174530400879824,1.7416719933292448,1.7604428933557021,1.749093163636125,1.7887187707603847,1.6499274718789159,1.6660119365285537
2024-10-25,2024-09-27,0.0439335773638236,0.04935296063369025,0.04965772253845215,0.5079365079365079,0.035777416262542924,0.03587265435778102,0.15873015873015872,0.06284456585199692,0.0630255182329493,0.30158730158730157,0.05203845864819043,0.05246703007676186,0.7142857142857143,0.049305878278669744,0.0494677830405745,0.2698412698412698,0.05500485810225314,0.055309620007015045,0.5079365079365079,0.07618977644690891,0.07625644311357559,0.1111111111111111,1.3559849687311767,2.2401146815269883,2.279174163353091,1.7894193760272044,1.80944021701664,1.8381443963561181,1.8569190262329893,1.7553506126123029,1.8075627003977046,1.8275466606337047,1.8475281004595434,1.845301784909551,1.8876521262705568,1.775635077114984,1.7930560809929812
2024-11-29,2024-10-25,0.0209592131327839,0.03963410910610734,0.03987604458997831,0.4032258064516129,0.02841982547933434,0.028506922253527887,0.14516129032258066,0.030074609275776445,0.030297189920937734,0.3709677419354839,0.03318643536591406,0.03351546762397858,0.5483870967741935,0.03310704490919697,0.03319414168339052,0.14516129032258066,0.025296729154798588,0.025645116251572782,0.5806451612903226,0.03640037908875073,0.03650683070165396,0.1774193548387097,1.3844053466956645,2.328899631224822,2.3700586139192854,1.840274362403237,1.86102178860554,1.8934258708689864,1.9131784546385728,1.8136044422622788,1.8681440095611952,1.8880513300009578,1.908855209990243,1.8919818843712741,1.9360611844912936,1.8402688670452527,1.8585148757803633
2024-12-27,2024-11-29,0.02154350345670456,0.028135565402270322,0.02836782346678645,0.3870967741935484,0.0228397489367738,0.022975232807741542,0.22580645161290322,0.027827601296744782,0.028001794845131878,0.2903225806451613,0.031084974804498035,0.031472071578691585,0.6451612903225806,0.018749999574246005,0.018895160864568585,0.24193548387096775,0.02628760942837394,0.026645673944502974,0.5967741935483871,0.025884255373218097,0.025961674728056806,0.12903225806451613,1.414230288067683,2.394424539114471,2.437292018284884,1.8823057668153083,1.9037791974590317,1.9461153710884704,1.9667508852274886,1.8699802906553276,1.926938371549409,1.9234522916346302,1.9449233362501785,1.941717565193185,1.9876488395498566,1.887902856355235,1.9067650344626281
2025-01-24,2024-12-27,0.010936074378055905,0.016880918684316577,0.017156328520382153,0.45901639344262296,0.014105705668119622,0.01426308271729995,0.26229508196721313,0.012629402944013737,0.012796616058767835,0.2786885245901639,0.02182371635291549,0.02227617536930893,0.7540983606557377,0.016215776867892915,0.016353481785925703,0.22950819672131148,0.020774375597809806,0.021108801827318002,0.5573770491803278,0.016210961336689436,0.01626997773013206,0.09836065573770492,1.4296964156856906,2.434844625054995,2.479107000850685,1.908857017939409,1.9309329576278649,1.9706936462854856,1.9919186411889864,1.910790210104132,1.9698631886398945,1.9546425648118149,1.9767296046045677,1.982055535197373,2.029605725006213,1.9185075765670352,1.9377880591099295
2025-02-28,2025-01-24,0.019105997128600335,0.027712423797459904,0.027948489371230397,0.39344262295081966,0.015418835069916828,0.015527031791228304,0.18032786885245902,0.02848895931853334,0.028577483908697274,0.14754098360655737,0.020230990659616633,0.020624433282567453,0.6557377049180327,0.023331719443215763,0.023567785016986257,0.39344262295081966,0.03031317793862785,0.030588587774693424,0.45901639344262296,0.029246448160764875,0.02933497275092881,0.14754098360655737,1.4570121912985516,2.5023200711854865,2.5483942965141027,1.9382893694710703,1.9609146150476835,2.026836657403805,2.0488426641049986,1.9494473889972355,2.0104905005497833,2.000247736745772,2.0233167429626002,2.0421379373200534,2.091688497873586,1.9746171089511375,1.9946330190209947
2025-03-28,2025-02-28,-0.0005606288720612008,-0.006709174054254713,-0.006522288808353073,0.3114754098360656,-0.00765857916531081,-0.007550382443999334,0.18032786885245902,-0.005842179507648152,-0.005694638524041595,0.2459016393442623,-0.007386326133676201,-0.007012555641872922,0.6229508196721312,0.0004261901704747895,0.0005638950885075764,0.22950819672131148,-0.0015624721838853265,-0.0012477180855246708,0.5245901639344263,0.0002596109872723839,0.00033829951186254787,0.13114754098360656,1.4561953481971646,2.485531570288448,2.531772932914678,1.9234448268896958,1.9461089597640457,2.0149955138185702,2.0371752457402863,1.9350481348016584,1.996391824047221,2.0011002226696872,2.024457681336452,2.038947153597334,2.089078660305505,1.9751297412482771,1.9953078023976745
2025-04-30,2025-03-28,-0.01795414416104525,-0.00706120298746705,-0.0068841538071391815,0.29508196721311475,-0.014670108622915927,-0.014571747967178222,0.16393442622950818,-0.00895863189979448,-0.008840599112909233,0.19672131147540983,-0.010762760195257482,-0.010388989703454202,0.6229508196721312,-0.015793739828756707,-0.01566587097629769,0.21311475409836064,-0.017448854445992847,-0.01707508395418957,0.6229508196721312,-0.02174240641858553,-0.021614537566126513,0.21311475409836064,1.4300506069889891,2.4679807273388836,2.5143438186397415,1.8952276823490382,1.9177507504856968,1.9969439107305325,2.0191653960699543,1.914221675760508,1.9756513299431342,1.969495366381575,1.9927427885036604,2.0033698614911426,2.0534074667938826,1.9321856676846214,1.9521801469467646
2025-05-30,2025-04-30,0.01750522670546082,0.028142869015244817,0.028402869015244817,0.43333333333333335,0.025377590067871596,0.025537590067871596,0.26666666666666666,0.021766180242804176,0.021866180242804175,0.16666666666666666,0.02253545394267261,0.02297545394267261,0.7333333333333333,0.02112454366589456,0.02129454366589456,0.2833333333333333,0.02201259246025547,0.02239259246025547,0.6333333333333333,0.018148679239082033,0.018278679239082034,0.21666666666666667,1.4550839670646132,2.5374367856805304,2.5857583967798567,1.9433239935569746,1.9667254830039536,2.0404097518262634,2.063316830560453,1.9573595301706743,2.0210428160810223,2.01110005724848,2.0351773368283483,2.0474692257993055,2.0993885833526438,1.967252285597781,1.9878634216697086
2025-06-27,2025-05-30,0.0298200232701421,0.04478491219698705,0.04494491219698705,0.26666666666666666,0.037581913269405076,0.037671913269405076,0.15,0.04096959820320449,0.04103959820320449,0.11666666666666667,0.03627050734498288,0.03667050734498288,0.6666666666666666,0.037441541656763604,0.037561541656763606,0.2,0.03731213955821489,0.037592139558214895,0.4666666666666667,0.036866123565214494,0.036956123565214494,0.15,1.4984746048224904,2.651075669332638,2.7019750808857497,2.016357827337187,2.040815794824407,2.124004519528486,2.1479945242525633,2.0283539533865023,2.0951554815126463,2.0863987438178686,2.1116217351445274,2.1238646832934798,2.1783090919649593,2.0397772514425796,2.0613271479117046
2025-07-25,2025-06-27,0.04854069395807454,0.08278376696298716,0.08298376696298716,0.3333333333333333,0.05535158727259962,0.05544632411470488,0.15789473684210525,0.10071832197547981,0.10080253250179559,0.14035087719298245,0.0671607006640373,0.06757122697982677,0.6842105263157895,0.06994559100244682,0.0700719067919205,0.21052631578947367,0.0926905162711452,0.09300630574482942,0.5263157894736842,0.04919197375526678,0.04930776322895099,0.19298245614035087,1.5712116020191256,2.8705416997439164,2.926195151337771,2.1279664335898305,2.1539715288426504,2.33793069060373,2.3645178120972115,2.16457962609061,2.2367277081119656,2.232333137020972,2.2595870965493683,2.3207267972780046,2.380905573378994,2.1401179204621332,2.1629665788583434
