model,factor,rebalance_date,return_date,n_obs,ic,rank_ic
ZL,liquidity,2023-06-30,2023-07-28,302,-0.34368093781557235,-0.36426280853867
ZL,momentum,2023-06-30,2023-07-28,302,-0.2112828719473889,-0.21550312974446223
ZL,price_volume,2023-06-30,2023-07-28,302,-0.1787599799823889,-0.22756070022966746
ZL,valuation,2023-06-30,2023-07-28,302,0.14297058081325056,0.2541692707476728
ZL,volatility,2023-06-30,2023-07-28,302,-0.3720244791672882,-0.41819838185002195
ZL,zl_deviation,2023-06-30,2023-07-28,302,0.10165469423581451,0.26571472574860844
ZL,liquidity,2023-07-28,2023-08-25,291,-0.32624524191435816,-0.3019644605038252
ZL,momentum,2023-07-28,2023-08-25,291,-0.01935712300601844,0.13506372078753734
ZL,price_volume,2023-07-28,2023-08-25,291,-0.14791146140042102,-0.19108882926140378
ZL,valuation,2023-07-28,2023-08-25,291,0.3291471200525403,0.07590930562116203
ZL,volatility,2023-07-28,2023-08-25,291,-0.42210116884257415,-0.47977832860155156
ZL,zl_deviation,2023-07-28,2023-08-25,291,0.2572442585758119,0.16685642491563143
ZL,liquidity,2023-08-25,2023-09-28,286,-0.12301621303704488,-0.07954792319362282
ZL,momentum,2023-08-25,2023-09-28,286,-0.104005779737277,-0.20440688964437356
ZL,price_volume,2023-08-25,2023-09-28,286,-0.05589500452116938,0.009766100395111946
ZL,valuation,2023-08-25,2023-09-28,286,0.19967193434306194,0.2604519998614992
ZL,volatility,2023-08-25,2023-09-28,286,-0.12058003892043864,0.089714906402968
ZL,zl_deviation,2023-08-25,2023-09-28,286,0.16055812570000366,0.09034944516330909
ZL,liquidity,2023-09-28,2023-10-27,263,-0.2214549556526608,-0.13913750748714318
ZL,momentum,2023-09-28,2023-10-27,263,0.08015835850582914,0.11213431737043611
ZL,price_volume,2023-09-28,2023-10-27,263,-0.049257387473117704,-0.026261072396387166
ZL,valuation,2023-09-28,2023-10-27,263,0.07323108830974248,0.05578944174276945
ZL,volatility,2023-09-28,2023-10-27,263,-0.1937297855859552,-0.2272852608164482
ZL,zl_deviation,2023-09-28,2023-10-27,263,0.06630863120815605,0.07047149872157853
ZL,liquidity,2023-10-27,2023-11-24,331,0.11358748235116015,-0.09552651694390857
ZL,momentum,2023-10-27,2023-11-24,331,0.09814713966343687,0.05035191576523066
ZL,price_volume,2023-10-27,2023-11-24,331,0.11324292926043526,0.03043053841292112
ZL,valuation,2023-10-27,2023-11-24,331,-0.036027099587799045,0.026007021770134645
ZL,volatility,2023-10-27,2023-11-24,331,0.05489829323814488,-0.05578932042368872
ZL,zl_deviation,2023-10-27,2023-11-24,331,0.025433507744871027,0.026058642700436462
ZL,liquidity,2023-11-24,2023-12-29,288,-0.11910895585797092,-0.020471890334325987
ZL,momentum,2023-11-24,2023-12-29,288,-0.3146666928194085,-0.012480960820483144
ZL,price_volume,2023-11-24,2023-12-29,288,-0.06823156428077337,-0.0053359937949354775
ZL,valuation,2023-11-24,2023-12-29,288,0.2625914081113167,0.09279716190636945
ZL,volatility,2023-11-24,2023-12-29,288,-0.1638246971275805,-0.06780208496598066
ZL,zl_deviation,2023-11-24,2023-12-29,288,0.2759252122117453,0.0630372665565509
ZL,liquidity,2023-12-29,2024-01-26,325,-0.3362670269424199,-0.2672350689528604
ZL,momentum,2023-12-29,2024-01-26,325,-0.039616127254131224,0.10205477776029924
ZL,price_volume,2023-12-29,2024-01-26,325,-0.200780259604931,-0.16989775051124748
ZL,valuation,2023-12-29,2024-01-26,325,-0.09488198407354559,-0.07813678709384231
ZL,volatility,2023-12-29,2024-01-26,325,-0.4198838863464631,-0.6011902889203504
ZL,zl_deviation,2023-12-29,2024-01-26,325,0.15217659751639245,0.20769055983779913
ZL,liquidity,2024-01-26,2024-02-23,304,0.14774133300594267,0.16285676453754092
ZL,momentum,2024-01-26,2024-02-23,304,-0.0001385542893640528,-0.06800374170290195
ZL,price_volume,2024-01-26,2024-02-23,304,-0.0228650091259981,-0.06966828693223076
ZL,valuation,2024-01-26,2024-02-23,304,0.014766711828992744,-0.041504711299430196
ZL,volatility,2024-01-26,2024-02-23,304,-0.004315517903829088,-0.02994387445647067
ZL,zl_deviation,2024-01-26,2024-02-23,304,0.27649318593171357,0.213866084623993
ZL,liquidity,2024-02-23,2024-03-29,328,0.15018659054892014,0.07453541825789414
ZL,momentum,2024-02-23,2024-03-29,328,-0.08539734272708804,-0.10438610869475029
ZL,price_volume,2024-02-23,2024-03-29,328,0.06790567046510193,-0.034241628074795576
ZL,valuation,2024-02-23,2024-03-29,328,-0.039601471985764955,-0.030229524430711814
ZL,volatility,2024-02-23,2024-03-29,328,0.1790486556224884,0.05713421945574411
ZL,zl_deviation,2024-02-23,2024-03-29,328,-0.052719020226332645,0.011993122496686055
ZL,liquidity,2024-03-29,2024-04-30,307,-0.11359623129435444,-0.056937729192950495
ZL,momentum,2024-03-29,2024-04-30,307,-0.13724488308189078,-0.0931105044919952
ZL,price_volume,2024-03-29,2024-04-30,307,-0.14349321305645177,-0.18026002227956625
ZL,valuation,2024-03-29,2024-04-30,307,0.17233770365255113,0.18520822602064219
ZL,volatility,2024-03-29,2024-04-30,307,-0.188828455119182,-0.0056374933746077644
ZL,zl_deviation,2024-03-29,2024-04-30,307,0.054725761013621955,0.05241919095147683
ZL,liquidity,2024-04-30,2024-05-31,318,-0.015344042673889077,-0.1556346754251641
ZL,momentum,2024-04-30,2024-05-31,318,0.21658343253220053,-0.11278680045727985
ZL,price_volume,2024-04-30,2024-05-31,318,-0.07402350485790869,-0.05652951318952317
ZL,valuation,2024-04-30,2024-05-31,318,-0.1326284600586147,-0.2078964548870897
ZL,volatility,2024-04-30,2024-05-31,318,0.1039402396390056,-0.09838289592778754
ZL,zl_deviation,2024-04-30,2024-05-31,318,-0.014634107252788011,0.04408436652617521
ZL,liquidity,2024-05-31,2024-06-28,301,-0.14832192159231036,-0.07964357219863151
ZL,momentum,2024-05-31,2024-06-28,301,-0.018817098433594606,-0.035465446304811785
ZL,price_volume,2024-05-31,2024-06-28,301,-0.03212082005800637,-0.06352423489032145
ZL,valuation,2024-05-31,2024-06-28,301,0.2234627853265104,0.04389474379001563
ZL,volatility,2024-05-31,2024-06-28,301,-0.2721518495721758,-0.2145629359090009
ZL,zl_deviation,2024-05-31,2024-06-28,301,-0.2358677152170127,-0.13469714637741745
ZL,liquidity,2024-06-28,2024-07-26,296,-0.039437169191244265,-0.22787980584590753
ZL,momentum,2024-06-28,2024-07-26,296,-0.18883891018821683,0.05715052494713511
ZL,price_volume,2024-06-28,2024-07-26,296,-0.04887746701810961,-0.2013455674472623
ZL,valuation,2024-06-28,2024-07-26,296,-0.5285727970945108,-0.12167853523785725
ZL,volatility,2024-06-28,2024-07-26,296,0.10995122173047238,-0.35018115187606713
ZL,zl_deviation,2024-06-28,2024-07-26,296,0.0808812366164959,-0.10908026670738534
ZL,liquidity,2024-07-26,2024-08-30,297,-0.09715918634865303,-0.09145051091359817
ZL,momentum,2024-07-26,2024-08-30,297,-0.011095968911765466,-0.015256867605860895
ZL,price_volume,2024-07-26,2024-08-30,297,-0.014783950700151541,-0.01190574344936761
ZL,valuation,2024-07-26,2024-08-30,297,0.0005602208000213399,0.035370483357060535
ZL,volatility,2024-07-26,2024-08-30,297,-0.0023970815827483844,0.0445301921811989
ZL,zl_deviation,2024-07-26,2024-08-30,297,0.11922735502534715,0.04082224384237808
ZL,liquidity,2024-08-30,2024-09-30,314,0.13049096013478234,0.19777200882591492
ZL,momentum,2024-08-30,2024-09-30,314,-0.1222594578302838,-0.20589673446961654
ZL,price_volume,2024-08-30,2024-09-30,314,0.16416690292074687,0.18228072572510004
ZL,valuation,2024-08-30,2024-09-30,314,0.3671779990114846,0.4861988001484552
ZL,volatility,2024-08-30,2024-09-30,314,0.2193375373766006,0.4811590748099976
ZL,zl_deviation,2024-08-30,2024-09-30,314,0.5912827764857129,0.572113674838487
ZL,liquidity,2024-09-30,2024-10-25,321,0.12771812390321385,0.00934942241829686
ZL,momentum,2024-09-30,2024-10-25,321,0.1679832155021297,0.18976279967492893
ZL,price_volume,2024-09-30,2024-10-25,321,0.13439802059385692,0.11534582341672957
ZL,valuation,2024-09-30,2024-10-25,321,0.04124007486743172,0.06704228826841586
ZL,volatility,2024-09-30,2024-10-25,321,0.1198884040896151,0.10932475184303711
ZL,zl_deviation,2024-09-30,2024-10-25,321,0.2245675121418041,0.40048724386138046
ZL,liquidity,2024-10-25,2024-11-29,318,-0.11673446418582986,-0.170553551540726
ZL,momentum,2024-10-25,2024-11-29,318,-0.021158938284189525,0.048197049026227914
ZL,price_volume,2024-10-25,2024-11-29,318,-0.030339931213700554,0.009595450636521676
ZL,valuation,2024-10-25,2024-11-29,318,0.05402159591598385,-0.07064869067541324
ZL,volatility,2024-10-25,2024-11-29,318,0.00816919514472209,-0.04517812139484905
ZL,zl_deviation,2024-10-25,2024-11-29,318,0.18079174142041388,0.13082797168925048
ZL,liquidity,2024-11-29,2024-12-27,304,0.002674851516139707,-0.14825922699869667
ZL,momentum,2024-11-29,2024-12-27,304,0.2602520183030561,-0.0268772613465499
ZL,price_volume,2024-11-29,2024-12-27,304,0.013879349619148666,-0.08957193483328275
ZL,valuation,2024-11-29,2024-12-27,304,-0.02845327038760203,-0.16348146698261942
ZL,volatility,2024-11-29,2024-12-27,304,0.03858822974452997,-0.07178410799085416
ZL,zl_deviation,2024-11-29,2024-12-27,304,0.1397105969113233,-0.007160065347395941
ZL,liquidity,2024-12-27,2025-01-27,305,-0.08273549384958238,-0.09883880826511335
ZL,momentum,2024-12-27,2025-01-27,305,0.0430052031303638,-0.05143866114283187
ZL,price_volume,2024-12-27,2025-01-27,305,-0.06685801262941009,-0.17575392238850382
ZL,valuation,2024-12-27,2025-01-27,305,0.0012563145057978321,-0.0452194299112056
ZL,volatility,2024-12-27,2025-01-27,305,-0.0798038798161772,-0.06252770966854804
ZL,zl_deviation,2024-12-27,2025-01-27,305,0.0516454476720857,-0.007753050270797456
ZL,liquidity,2025-01-27,2025-02-28,291,0.3106134174602403,0.2149594105644537
ZL,momentum,2025-01-27,2025-02-28,291,0.16935387249936945,-0.03372478484492095
ZL,price_volume,2025-01-27,2025-02-28,291,0.2224802735694325,0.15728053216718854
ZL,valuation,2025-01-27,2025-02-28,291,-0.05469136841594662,-0.0880666572518006
ZL,volatility,2025-01-27,2025-02-28,291,0.36294198381941184,0.2989866032948785
ZL,zl_deviation,2025-01-27,2025-02-28,291,0.09177945546215306,0.19529094371046365
ZL,liquidity,2025-02-28,2025-03-28,302,-0.061296761714334694,-0.16044544543781347
ZL,momentum,2025-02-28,2025-03-28,302,0.020801133553083877,-0.1987214606699719
ZL,price_volume,2025-02-28,2025-03-28,302,-0.08764466665177559,-0.1729611543363749
ZL,valuation,2025-02-28,2025-03-28,302,0.008156585243231564,-0.08440969286693471
ZL,volatility,2025-02-28,2025-03-28,302,-0.04364566928904835,-0.21459929320031518
ZL,zl_deviation,2025-02-28,2025-03-28,302,0.06176200399868104,-0.09288841361309351
ZL,liquidity,2025-03-28,2025-04-30,296,-0.24392712371620198,-0.2181670113873503
ZL,momentum,2025-03-28,2025-04-30,296,-0.06264506746918246,-0.08491881712220695
ZL,price_volume,2025-03-28,2025-04-30,296,-0.037903426456021974,-0.10216919538953437
ZL,valuation,2025-03-28,2025-04-30,296,0.15142283827072986,0.04992342110986178
ZL,volatility,2025-03-28,2025-04-30,296,-0.21650013053924197,-0.197886792802047
ZL,zl_deviation,2025-03-28,2025-04-30,296,-0.016490789973198233,-0.013490840609484677
ZL,liquidity,2025-04-30,2025-05-30,275,0.17566851855646845,-0.02826231210871008
ZL,momentum,2025-04-30,2025-05-30,275,0.21513309304569625,-0.040643374397738095
ZL,price_volume,2025-04-30,2025-05-30,275,0.1179309439355566,-0.029862381350797728
ZL,valuation,2025-04-30,2025-05-30,275,0.09330270065449411,0.08316032428377715
ZL,volatility,2025-04-30,2025-05-30,275,0.0397129880770302,-0.06532471654020369
ZL,zl_deviation,2025-04-30,2025-05-30,275,0.1821617979412739,0.08565707856091861
ZL,liquidity,2025-05-30,2025-06-27,269,0.18505186007223617,0.0831776680414532
ZL,momentum,2025-05-30,2025-06-27,269,-0.025826602493592508,0.012294783825605553
ZL,price_volume,2025-05-30,2025-06-27,269,0.025440434572693276,-0.029552362105211238
ZL,valuation,2025-05-30,2025-06-27,269,-0.17163058529979786,-0.07618845056008679
ZL,volatility,2025-05-30,2025-06-27,269,0.27719546954019525,0.14965753635786372
ZL,zl_deviation,2025-05-30,2025-06-27,269,0.14722426314812453,0.22048431941901395
ZL,liquidity,2025-06-27,2025-07-25,279,0.2414145636675339,0.17472952513565185
ZL,momentum,2025-06-27,2025-07-25,279,0.1859729965480709,0.10660632784095303
ZL,price_volume,2025-06-27,2025-07-25,279,0.10012615906496611,-0.009779089171059466
ZL,valuation,2025-06-27,2025-07-25,279,-0.011318666437223538,0.10289537954889544
ZL,volatility,2025-06-27,2025-07-25,279,0.1960158841780488,0.1118765816839616
ZL,zl_deviation,2025-06-27,2025-07-25,279,0.1318214455925168,0.17848246748223542
ZL,liquidity,2025-07-25,2025-08-29,265,0.15325806095683178,0.14453178400546823
ZL,momentum,2025-07-25,2025-08-29,265,0.018071590398951787,-0.01113504172094043
ZL,price_volume,2025-07-25,2025-08-29,265,0.042537904749316346,0.03629076980616207
ZL,valuation,2025-07-25,2025-08-29,265,-0.16622189872339602,-0.12573414668747343
ZL,volatility,2025-07-25,2025-08-29,265,0.13231446917275863,0.15517997394859365
ZL,zl_deviation,2025-07-25,2025-08-29,265,-0.004251215111356381,-0.047760481822050845
ZL,liquidity,2025-08-29,2025-09-30,257,0.03838327041574136,0.1415822097547733
ZL,momentum,2025-08-29,2025-09-30,257,0.08478407227475146,0.14377163265767803
ZL,price_volume,2025-08-29,2025-09-30,257,0.07404726780482085,0.05985812935480951
ZL,valuation,2025-08-29,2025-09-30,257,0.05842241850622745,0.10224612026060989
ZL,volatility,2025-08-29,2025-09-30,257,-0.04270556769569167,0.15095848226404848
ZL,zl_deviation,2025-08-29,2025-09-30,257,-0.01669280663365835,0.057853927246403036
ZL,liquidity,2025-09-30,2025-10-31,240,-0.35088233693800563,-0.3443818469070643
ZL,momentum,2025-09-30,2025-10-31,240,-0.3132340122414841,-0.34468046320248613
ZL,price_volume,2025-09-30,2025-10-31,240,-0.2856936208562956,-0.29869615791940823
ZL,valuation,2025-09-30,2025-10-31,240,0.10968633053061391,0.04459799649299466
ZL,volatility,2025-09-30,2025-10-31,240,-0.32915404989637853,-0.35293841906977547
ZL,zl_deviation,2025-09-30,2025-10-31,240,-0.1450491332221406,-0.0974608934182885
ZL,liquidity,2025-10-31,2025-11-28,232,-0.03809046247936259,-0.3622265702330819
ZL,momentum,2025-10-31,2025-11-28,232,0.46363221388522985,0.1270601531072154
ZL,price_volume,2025-10-31,2025-11-28,232,-0.007246680911599634,-0.14990707087791588
ZL,valuation,2025-10-31,2025-11-28,232,-0.06391897989357014,-0.08804433689737817
ZL,volatility,2025-10-31,2025-11-28,232,0.010241778302095897,-0.416076449819235
ZL,zl_deviation,2025-10-31,2025-11-28,232,0.02183294942365337,-0.06739043108733797
ZL,liquidity,2025-11-28,2025-12-31,224,0.021983226813223095,0.10436472346786249
ZL,momentum,2025-11-28,2025-12-31,224,0.06541229029866624,-0.029171471279094602
ZL,price_volume,2025-11-28,2025-12-31,224,-0.03327216541990649,-0.008777493060004271
ZL,valuation,2025-11-28,2025-12-31,224,-0.11776694827199402,-0.10286461669869744
ZL,volatility,2025-11-28,2025-12-31,224,0.06861115985969932,0.16494768310911812
ZL,zl_deviation,2025-11-28,2025-12-31,224,-0.0754856041061038,-0.09094063634422382
ZL,liquidity,2025-12-31,2026-01-30,207,0.2966910466835457,0.15323056358303297
ZL,momentum,2025-12-31,2026-01-30,207,0.5901641712794331,0.2603486811485967
ZL,price_volume,2025-12-31,2026-01-30,207,0.1374372308654727,0.05639753872130403
ZL,valuation,2025-12-31,2026-01-30,207,-0.27555272486230553,-0.22194396640365402
ZL,volatility,2025-12-31,2026-01-30,207,0.4694391912617509,0.20129395720362372
ZL,zl_deviation,2025-12-31,2026-01-30,207,-0.055929010870903524,-0.15492986329837322
ZL,liquidity,2026-01-30,2026-02-27,205,-0.07559829128093958,-0.19172041063643072
ZL,momentum,2026-01-30,2026-02-27,205,-0.2254578864623178,-0.17604713682773604
ZL,price_volume,2026-01-30,2026-02-27,205,-0.0625817634565268,-0.12009722667186694
ZL,valuation,2026-01-30,2026-02-27,205,0.059399876014899426,0.13049964480227325
ZL,volatility,2026-01-30,2026-02-27,205,-0.09408980630366247,-0.18709308966304966
ZL,zl_deviation,2026-01-30,2026-02-27,205,0.14148995100109482,0.12507417364293572
ZL,liquidity,2026-02-27,2026-03-27,201,-0.32010857748123844,-0.2946756317422787
ZL,momentum,2026-02-27,2026-03-27,201,0.15116936062705144,0.13538200088665583
ZL,price_volume,2026-02-27,2026-03-27,201,-0.014592151275470559,-0.10811881188118812
ZL,valuation,2026-02-27,2026-03-27,201,0.3569448063467634,0.35416580464016545
ZL,volatility,2026-02-27,2026-03-27,201,-0.45902686596006875,-0.4802822521058076
ZL,zl_deviation,2026-02-27,2026-03-27,201,0.29376684442059775,0.1706443032362938
ZL,liquidity,2026-03-27,2026-04-30,193,0.3137853144201883,0.22465913946904545
ZL,momentum,2026-03-27,2026-04-30,193,-0.13207769356172525,-0.1818746327653437
ZL,price_volume,2026-03-27,2026-04-30,193,0.18310037748676233,0.13328281074728912
ZL,valuation,2026-03-27,2026-04-30,193,-0.20731807929107512,-0.27214591902141977
ZL,volatility,2026-03-27,2026-04-30,193,0.31250342667347325,0.41619705143955976
ZL,zl_deviation,2026-03-27,2026-04-30,193,0.03189711607118771,-0.1578841942203942
ZL,liquidity,2026-04-30,2026-05-29,183,0.11471792283463536,-0.005664862578618816
ZL,momentum,2026-04-30,2026-05-29,183,0.04993360970716262,0.07231560314240286
ZL,price_volume,2026-04-30,2026-05-29,183,0.14768538282633617,0.23112169370187907
ZL,valuation,2026-04-30,2026-05-29,183,-0.09708729263234296,-0.1372196940621745
ZL,volatility,2026-04-30,2026-05-29,183,0.1618601708249763,0.04169636493228797
ZL,zl_deviation,2026-04-30,2026-05-29,183,-0.26504837043465546,-0.21463426096355537
ZL,liquidity,2026-05-29,2026-06-26,174,0.40678784294728043,0.19890201885019504
ZL,momentum,2026-05-29,2026-06-26,174,0.3580886914983477,0.10467837922492097
ZL,price_volume,2026-05-29,2026-06-26,174,0.20043962617762814,0.07525157322247215
ZL,valuation,2026-05-29,2026-06-26,174,-0.2618930911277702,-0.06559753979327429
ZL,volatility,2026-05-29,2026-06-26,174,0.4537665034343296,0.17175773797659386
ZL,zl_deviation,2026-05-29,2026-06-26,174,-0.09449597173111653,0.0038486289472934878
ZL,liquidity,2026-06-26,2026-07-31,164,-0.6190538076589498,-0.46955504468597387
ZL,momentum,2026-06-26,2026-07-31,164,-0.4891620045988838,-0.3429488661869329
ZL,price_volume,2026-06-26,2026-07-31,164,-0.4484925995602689,-0.49078666358331174
ZL,valuation,2026-06-26,2026-07-31,164,0.4508799502686663,0.30721641070286887
ZL,volatility,2026-06-26,2026-07-31,164,-0.6377761075131889,-0.47570089644008545
ZL,zl_deviation,2026-06-26,2026-07-31,164,0.2762252563891989,0.20755512630419107
ZL,liquidity,2026-07-31,2026-08-28,157,0.40602979928963373,0.1334354591631057
ZL,momentum,2026-07-31,2026-08-28,157,-0.5180475327870976,-0.2794237126253574
ZL,price_volume,2026-07-31,2026-08-28,157,0.1665199183798608,0.0909674458412667
ZL,valuation,2026-07-31,2026-08-28,157,-0.16203201155978758,-0.16831225696016475
ZL,volatility,2026-07-31,2026-08-28,157,0.5073870471555741,0.21209198767047674
ZL,zl_deviation,2026-07-31,2026-08-28,157,-0.26326851794146816,-0.22005222061660018
